combo,id,rep,expect_dodge,dodged,latency_ms,min_dist_m,spec_miss_m,aim_err_m,off_target,steady,success,error,note,skipped,window_s,needed_window_s,spawn_dead_s,miss_along_m,miss_cross_m,miss_vert_m,lead_along_m,lead_cross_m,lead_vert_m,ball_speed_mps,t_flight_assumed_s,flight_to_ca_s,tca_s,trigger_miss_m,first_det_range_m,track_updates,track_age_s,n_hypotheses
baseline,W01,0,True,True,20.0,0.406,0.0,0.406,False,True,True,False,clean dodge,False,2.292,1.05,0.222,-0.103,-0.184,-0.347,0.748,0.116,-0.021,8.043,0.75,0.827,0.08,0.634,3.207,3,0.163,1
baseline,W01,1,True,True,21.0,0.444,0.0,0.444,False,True,True,False,clean dodge,False,2.174,1.05,0.229,-0.202,-0.147,-0.367,0.863,0.115,-0.028,8.043,0.75,0.831,0.09,0.675,3.352,3,0.168,1
baseline,W01,2,True,True,20.0,0.365,0.0,0.365,False,True,True,False,clean dodge,False,2.143,1.05,0.232,-0.178,-0.159,-0.277,0.664,0.131,-0.035,8.044,0.75,0.809,0.08,0.479,3.266,3,0.164,1
baseline,W01,3,True,True,18.0,0.423,0.0,0.423,False,True,True,False,clean dodge,False,2.163,1.05,0.216,-0.214,-0.155,-0.33,0.811,0.125,-0.027,7.956,0.75,0.824,0.07,0.376,3.285,3,0.167,1
baseline,W01,4,True,True,18.0,0.376,0.0,0.376,False,True,True,False,clean dodge,False,2.168,1.05,0.224,-0.205,-0.174,-0.262,0.669,0.144,-0.033,8.088,0.75,0.804,0.06,0.551,3.346,3,0.168,1
baseline,W01,5,True,True,18.0,0.332,0.0,0.332,False,True,True,False,clean dodge,False,2.161,1.05,0.228,-0.096,-0.177,-0.264,0.537,0.174,-0.043,8.179,0.75,0.802,0.06,0.27,3.226,3,0.165,1
baseline,W01,6,True,True,21.0,0.308,0.0,0.308,False,True,True,False,clean dodge,False,2.155,1.05,0.224,-0.094,-0.149,-0.252,0.516,0.127,-0.044,8.088,0.75,0.8,0.11,0.62,3.314,3,0.165,1
baseline,W01,7,True,True,19.0,0.387,0.0,0.387,False,True,True,False,clean dodge,False,2.096,1.05,0.22,-0.035,-0.174,-0.345,0.672,0.115,-0.024,8.088,0.75,0.825,0.11,0.466,3.397,3,0.152,1
