combo,id,rep,expect_dodge,dodged,latency_ms,min_dist_m,spec_miss_m,aim_err_m,off_target,steady,success,error,note,skipped,window_s,needed_window_s,spawn_dead_s,miss_along_m,miss_cross_m,miss_vert_m,lead_along_m,lead_cross_m,lead_vert_m,ball_speed_mps,t_flight_assumed_s,flight_to_ca_s,tca_s,trigger_miss_m,first_det_range_m,track_updates,track_age_s,n_hypotheses
baseline,W01,0,True,True,19.0,0.312,0.0,0.312,False,True,True,False,clean dodge,False,2.182,1.05,0.239,-0.085,-0.194,-0.229,0.486,0.147,-0.037,8.086,0.75,0.796,0.08,0.108,3.355,3,0.17,1
baseline,W01,1,True,True,18.0,0.305,0.0,0.305,False,True,True,False,clean dodge,False,2.551,1.05,0.242,-0.158,-0.024,-0.26,0.654,0.011,-0.009,8.0,0.75,0.809,0.17,0.113,3.356,3,0.153,1
baseline,W01,2,True,True,20.0,0.119,0.0,0.119,False,True,False,False,dodged but min_dist 0.12 <= hit_radius,False,1.643,1.05,0.239,-0.016,0.013,-0.118,0.225,-0.004,-0.015,7.959,0.75,0.773,0.15,0.39,3.328,3,0.138,1
baseline,W01,3,True,True,20.0,0.328,0.0,0.328,False,True,True,False,clean dodge,False,1.936,1.05,0.237,-0.136,0.032,-0.297,0.681,0.003,-0.02,8.043,0.75,0.815,0.14,0.203,3.395,3,0.154,1
baseline,W01,4,True,True,20.0,0.345,0.0,0.345,False,True,True,False,clean dodge,False,3.256,1.05,0.24,-0.204,-0.029,-0.277,0.732,0.009,-0.009,8.0,0.75,0.815,0.12,0.187,3.393,3,0.151,1
baseline,W01,5,True,True,18.0,0.299,0.0,0.299,False,True,False,False,dodged but min_dist 0.30 <= hit_radius,False,3.246,1.05,0.243,-0.113,-0.025,-0.276,0.641,0.008,-0.008,8.043,0.75,0.814,0.11,0.245,3.358,3,0.17,1
baseline,W01,6,True,True,20.0,0.202,0.0,0.202,False,True,False,False,dodged but min_dist 0.20 <= hit_radius,False,1.506,1.05,0.241,-0.034,0.023,-0.197,0.411,-0.007,-0.01,8.0,0.75,0.794,0.1,0.39,3.556,3,0.168,1
baseline,W01,7,True,True,20.0,0.317,0.0,0.317,False,True,True,False,clean dodge,False,3.213,1.05,0.243,-0.052,-0.024,-0.312,0.66,0.005,0.0,8.043,0.75,0.824,0.16,0.299,3.371,3,0.168,1
