t_s,x,y,z,vx,vy,vz,qx,qy,qz,qw
0.000000,-0.48114,1.78110,2.18000,-0.00166,0.00717,-0.00108,0.001763,0.002251,0.738276,0.674492
0.000000,-0.48114,1.78110,2.18000,-0.00166,0.00717,-0.00108,0.001763,0.002251,0.738276,0.674492
0.000000,-0.48114,1.80337,2.18000,-0.00115,0.00457,-0.00652,-0.000568,-0.003437,0.738235,0.674535
0.000000,-0.48114,1.80337,2.18000,-0.00115,0.00457,-0.00652,-0.000568,-0.003437,0.738235,0.674535
0.000000,-0.48114,1.80337,2.18000,-0.00115,0.00457,-0.00652,-0.000568,-0.003437,0.738235,0.674535
0.000000,-0.48114,1.80337,2.18000,-0.00115,0.00457,-0.00652,-0.000568,-0.003437,0.738235,0.674535
0.000000,-0.48114,1.80337,2.18000,-0.00115,0.00457,-0.00652,-0.000568,-0.003437,0.738235,0.674535
0.000000,-0.48114,1.80337,2.18000,-0.00115,0.00457,-0.00652,-0.000568,-0.003437,0.738235,0.674535
0.000000,-0.48114,1.80337,2.18000,-0.00115,0.00457,-0.00652,-0.000568,-0.003437,0.738235,0.674535
0.000000,-0.48114,1.80337,2.18000,-0.00115,0.00457,-0.00652,0.003093,0.000758,0.738311,0.674453
0.000000,-0.48114,1.80337,2.18000,-0.00172,-0.00595,-0.00520,0.003093,0.000758,0.738311,0.674453
0.000000,-0.48114,1.80337,2.18000,-0.00172,-0.00595,-0.00520,0.003093,0.000758,0.738311,0.674453
0.000000,-0.48114,1.80337,2.18000,-0.00172,-0.00595,-0.00520,0.003093,0.000758,0.738311,0.674453
0.000000,-0.48114,1.80337,2.18000,-0.00172,-0.00595,-0.00520,0.003093,0.000758,0.738311,0.674453
0.000000,-0.48114,1.80337,2.18000,-0.00172,-0.00595,-0.00520,0.003093,0.000758,0.738311,0.674453
0.000000,-0.48114,1.80337,2.18000,-0.00172,-0.00595,-0.00520,0.003093,0.000758,0.738311,0.674453
0.000000,-0.48114,1.80337,2.18000,-0.00172,-0.00595,-0.00520,0.003093,0.000758,0.738311,0.674453
0.000000,-0.48114,1.78110,2.18000,-0.00035,-0.01142,-0.00583,-0.001645,-0.001778,0.738402,0.674356
0.000000,-0.48114,1.78110,2.18000,-0.00035,-0.01142,-0.00583,-0.001645,-0.001778,0.738402,0.674356
0.000000,-0.48114,1.78110,2.18000,-0.00035,-0.01142,-0.00583,-0.001645,-0.001778,0.738402,0.674356
0.000000,-0.48114,1.78110,2.18000,-0.00035,-0.01142,-0.00583,-0.001645,-0.001778,0.738402,0.674356
0.000000,-0.48114,1.78110,2.18000,-0.00035,-0.01142,-0.00583,-0.001645,-0.001778,0.738402,0.674356
0.000000,-0.48114,1.78110,2.18000,-0.00035,-0.01142,-0.00583,-0.001645,-0.001778,0.738402,0.674356
0.000000,-0.48114,1.78110,2.18000,-0.00035,-0.01142,-0.00583,-0.001645,-0.001778,0.738402,0.674356
0.000000,-0.48114,1.78110,2.18000,-0.00344,-0.00508,-0.00360,-0.000409,0.002253,0.738262,0.674510
0.000000,-0.48114,1.78110,2.18000,-0.00344,-0.00508,-0.00360,-0.000409,0.002253,0.738262,0.674510
0.000000,-0.48114,1.78110,2.18000,-0.00344,-0.00508,-0.00360,-0.000409,0.002253,0.738262,0.674510
0.000000,-0.48114,1.78110,2.18000,-0.00344,-0.00508,-0.00360,-0.000409,0.002253,0.738262,0.674510
0.000000,-0.48114,1.78110,2.18000,-0.00344,-0.00508,-0.00360,-0.000409,0.002253,0.738262,0.674510
0.000000,-0.48114,1.78110,2.18000,-0.00344,-0.00508,-0.00360,-0.000409,0.002253,0.738262,0.674510
0.000000,-0.48114,1.78110,2.18000,-0.00344,-0.00508,-0.00360,-0.000409,0.002253,0.738262,0.674510
0.000000,-0.48114,1.78110,2.18000,-0.00344,-0.00508,-0.00360,-0.000409,0.002253,0.738262,0.674510
0.000000,-0.48114,1.78110,2.18000,-0.00121,0.00209,0.00113,-0.001215,0.000099,0.738334,0.674435
0.000000,-0.48114,1.78110,2.18000,-0.00121,0.00209,0.00113,-0.001215,0.000099,0.738334,0.674435
0.000000,-0.48114,1.78110,2.18000,-0.00121,0.00209,0.00113,-0.001215,0.000099,0.738334,0.674435
0.000000,-0.48114,1.78110,2.18000,-0.00121,0.00209,0.00113,-0.001215,0.000099,0.738334,0.674435
0.000000,-0.48114,1.78110,2.18000,-0.00121,0.00209,0.00113,-0.001215,0.000099,0.738334,0.674435
0.000000,-0.48114,1.78110,2.18000,-0.00121,0.00209,0.00113,-0.001215,0.000099,0.738334,0.674435
0.000000,-0.48114,1.78110,2.18000,-0.00121,0.00209,0.00113,-0.001215,0.000099,0.738334,0.674435
0.000000,-0.48114,1.78110,2.18000,-0.00121,0.00209,0.00113,-0.000465,0.000097,0.738198,0.674584
0.000000,-0.48114,1.78110,2.17000,-0.00448,0.00499,0.00580,-0.000465,0.000097,0.738198,0.674584
0.000000,-0.48114,1.78110,2.17000,-0.00448,0.00499,0.00580,-0.000465,0.000097,0.738198,0.674584
0.000000,-0.48114,1.78110,2.17000,-0.00448,0.00499,0.00580,-0.000465,0.000097,0.738198,0.674584
0.000000,-0.48114,1.78110,2.17000,-0.00448,0.00499,0.00580,-0.000465,0.000097,0.738198,0.674584
0.000000,-0.48114,1.78110,2.17000,-0.00448,0.00499,0.00580,-0.000465,0.000097,0.738198,0.674584
0.000000,-0.48114,1.78110,2.17000,-0.00448,0.00499,0.00580,-0.000465,0.000097,0.738198,0.674584
0.000000,-0.48114,1.78110,2.17000,-0.00448,0.00499,0.00580,-0.000465,0.000097,0.738198,0.674584
0.000000,-0.48114,1.78110,2.18000,-0.00125,0.00668,0.00436,0.000747,0.001143,0.738324,0.674445
0.000000,-0.48114,1.78110,2.18000,-0.00125,0.00668,0.00436,0.000747,0.001143,0.738324,0.674445
0.000000,-0.48114,1.78110,2.18000,-0.00125,0.00668,0.00436,0.000747,0.001143,0.738324,0.674445
0.000000,-0.48114,1.78110,2.18000,-0.00125,0.00668,0.00436,0.000747,0.001143,0.738324,0.674445
0.000000,-0.48114,1.78110,2.18000,-0.00125,0.00668,0.00436,0.000747,0.001143,0.738324,0.674445
0.000000,-0.48114,1.78110,2.18000,-0.00125,0.00668,0.00436,0.000747,0.001143,0.738324,0.674445
0.000000,-0.48114,1.78110,2.18000,-0.00125,0.00668,0.00436,0.000747,0.001143,0.738324,0.674445
0.000000,-0.48114,1.80337,2.18000,-0.00356,0.00717,0.00180,-0.001042,-0.001582,0.738224,0.674554
0.000000,-0.48114,1.80337,2.18000,-0.00356,0.00717,0.00180,-0.001042,-0.001582,0.738224,0.674554
0.000000,-0.48114,1.80337,2.18000,-0.00356,0.00717,0.00180,-0.001042,-0.001582,0.738224,0.674554
0.000000,-0.48114,1.80337,2.18000,-0.00356,0.00717,0.00180,-0.001042,-0.001582,0.738224,0.674554
0.000000,-0.48114,1.80337,2.18000,-0.00356,0.00717,0.00180,-0.001042,-0.001582,0.738224,0.674554
0.000000,-0.48114,1.80337,2.18000,-0.00356,0.00717,0.00180,-0.001042,-0.001582,0.738224,0.674554
0.000000,-0.48114,1.80337,2.18000,-0.00356,0.00717,0.00180,-0.001042,-0.001582,0.738224,0.674554
0.000000,-0.48114,1.80337,2.18000,-0.00356,0.00717,0.00180,-0.001042,-0.001582,0.738224,0.674554
0.000000,-0.48114,1.80337,2.18000,-0.00137,-0.00056,-0.00383,0.003422,0.000607,0.738307,0.674456
0.000000,-0.48114,1.80337,2.18000,-0.00137,-0.00056,-0.00383,0.003422,0.000607,0.738307,0.674456
0.000000,-0.48114,1.80337,2.18000,-0.00137,-0.00056,-0.00383,0.003422,0.000607,0.738307,0.674456
0.000000,-0.48114,1.80337,2.18000,-0.00137,-0.00056,-0.00383,0.003422,0.000607,0.738307,0.674456
0.000000,-0.48114,1.80337,2.18000,-0.00137,-0.00056,-0.00383,0.003422,0.000607,0.738307,0.674456
0.000000,-0.48114,1.80337,2.18000,-0.00137,-0.00056,-0.00383,0.003422,0.000607,0.738307,0.674456
809.234000,-0.48114,1.80337,2.18000,-0.00137,-0.00056,-0.00383,0.003422,0.000607,0.738307,0.674456
809.268000,-0.48114,1.80337,2.18000,-0.00137,-0.00056,-0.00383,-0.000854,-0.002663,0.738219,0.674555
809.300000,-0.48114,1.80337,2.18000,-0.00160,-0.00886,-0.00027,-0.000854,-0.002663,0.738219,0.674555
809.334000,-0.48114,1.80337,2.18000,-0.00160,-0.00886,-0.00027,-0.000854,-0.002663,0.738219,0.674555
809.367000,-0.48114,1.80337,2.18000,-0.00160,-0.00886,-0.00027,-0.000854,-0.002663,0.738219,0.674555
809.401000,-0.48114,1.80337,2.18000,-0.00160,-0.00886,-0.00027,-0.000854,-0.002663,0.738219,0.674555
809.434000,-0.48114,1.80337,2.18000,-0.00160,-0.00886,-0.00027,-0.000854,-0.002663,0.738219,0.674555
809.467000,-0.48114,1.80337,2.18000,-0.00160,-0.00886,-0.00027,-0.000854,-0.002663,0.738219,0.674555
809.500000,-0.48114,1.80337,2.18000,-0.00160,-0.00886,-0.00027,-0.000854,-0.002663,0.738219,0.674555
809.535000,-0.48114,1.80337,2.18000,-0.03878,-0.01642,-0.00368,-0.015582,-0.017918,0.738119,0.674253
809.567000,-0.48114,1.80337,2.18000,-0.03878,-0.01642,-0.00368,-0.015582,-0.017918,0.738119,0.674253
809.600000,-0.48114,1.80337,2.18000,-0.03878,-0.01642,-0.00368,-0.015582,-0.017918,0.738119,0.674253
809.634000,-0.48114,1.80337,2.18000,-0.03878,-0.01642,-0.00368,-0.015582,-0.017918,0.738119,0.674253
809.667000,-0.48114,1.80337,2.18000,-0.03878,-0.01642,-0.00368,-0.015582,-0.017918,0.738119,0.674253
809.700000,-0.48114,1.80337,2.18000,-0.03878,-0.01642,-0.00368,-0.015582,-0.017918,0.738119,0.674253
809.734000,-0.48114,1.80337,2.18000,-0.03878,-0.01642,-0.00368,-0.015582,-0.017918,0.738119,0.674253
809.768000,-0.52653,1.80337,2.18000,-0.34247,-0.04633,-0.00374,-0.068038,-0.075124,0.735088,0.670353
809.800000,-0.52653,1.80337,2.18000,-0.34247,-0.04633,-0.00374,-0.068038,-0.075124,0.735088,0.670353
809.834000,-0.52653,1.80337,2.18000,-0.34247,-0.04633,-0.00374,-0.068038,-0.075124,0.735088,0.670353
809.867000,-0.52653,1.80337,2.18000,-0.34247,-0.04633,-0.00374,-0.068038,-0.075124,0.735088,0.670353
809.900000,-0.52653,1.80337,2.18000,-0.34247,-0.04633,-0.00374,-0.068038,-0.075124,0.735088,0.670353
809.934000,-0.52653,1.80337,2.18000,-0.34247,-0.04633,-0.00374,-0.068038,-0.075124,0.735088,0.670353
809.967000,-0.52653,1.80337,2.18000,-0.34247,-0.04633,-0.00374,-0.068038,-0.075124,0.735088,0.670353
810.001000,-0.52653,1.80337,2.18000,-0.34247,-0.04633,-0.00374,-0.068038,-0.075124,0.735088,0.670353
810.035000,-0.68993,1.76997,2.18000,-0.90100,-0.09987,0.00539,-0.075858,-0.074708,0.779243,0.617612
810.067000,-0.68993,1.76997,2.18000,-0.90100,-0.09987,0.00539,-0.075858,-0.074708,0.779243,0.617612
810.100000,-0.68993,1.76997,2.18000,-0.90100,-0.09987,0.00539,-0.075858,-0.074708,0.779243,0.617612
810.134000,-0.68993,1.76997,2.18000,-0.90100,-0.09987,0.00539,-0.075858,-0.074708,0.779243,0.617612
810.167000,-0.68993,1.76997,2.18000,-0.90100,-0.09987,0.00539,-0.075858,-0.074708,0.779243,0.617612
810.200000,-0.68993,1.76997,2.18000,-0.90100,-0.09987,0.00539,-0.075858,-0.074708,0.779243,0.617612
810.234000,-0.68993,1.76997,2.18000,-0.90100,-0.09987,0.00539,-0.075858,-0.074708,0.779243,0.617612
810.268000,-0.68993,1.76997,2.18000,-0.90100,-0.09987,0.00539,-0.033924,-0.056829,0.851658,0.519903
810.300000,-0.96227,1.74771,2.18000,-1.31443,-0.19315,0.00576,-0.033924,-0.056829,0.851658,0.519903
810.334000,-0.96227,1.74771,2.18000,-1.31443,-0.19315,0.00576,-0.033924,-0.056829,0.851658,0.519903
810.367000,-0.96227,1.74771,2.18000,-1.31443,-0.19315,0.00576,-0.033924,-0.056829,0.851658,0.519903
810.400000,-0.96227,1.74771,2.18000,-1.31443,-0.19315,0.00576,-0.033924,-0.056829,0.851658,0.519903
810.434000,-0.96227,1.74771,2.18000,-1.31443,-0.19315,0.00576,-0.033924,-0.056829,0.851658,0.519903
810.467000,-0.96227,1.74771,2.18000,-1.31443,-0.19315,0.00576,-0.033924,-0.056829,0.851658,0.519903
810.501000,-0.96227,1.74771,2.18000,-1.31443,-0.19315,0.00576,-0.033924,-0.056829,0.851658,0.519903
810.535000,-1.31632,1.66978,2.18000,-1.44132,-0.37973,0.00454,0.023012,-0.028906,0.913708,0.404688
810.567000,-1.31632,1.66978,2.18000,-1.44132,-0.37973,0.00454,0.023012,-0.028906,0.913708,0.404688
810.600000,-1.31632,1.66978,2.18000,-1.44132,-0.37973,0.00454,0.023012,-0.028906,0.913708,0.404688
810.634000,-1.31632,1.66978,2.18000,-1.44132,-0.37973,0.00454,0.023012,-0.028906,0.913708,0.404688
810.667000,-1.31632,1.66978,2.18000,-1.44132,-0.37973,0.00454,0.023012,-0.028906,0.913708,0.404688
810.700000,-1.31632,1.66978,2.18000,-1.44132,-0.37973,0.00454,0.023012,-0.028906,0.913708,0.404688
810.734000,-1.31632,1.66978,2.18000,-1.44132,-0.37973,0.00454,0.023012,-0.028906,0.913708,0.404688
810.768000,-1.65220,1.54733,2.18000,-1.21669,-0.47821,0.00906,0.077308,0.022629,0.957496,0.276971
810.800000,-1.65220,1.54733,2.18000,-1.21669,-0.47821,0.00906,0.077308,0.022629,0.957496,0.276971
810.834000,-1.65220,1.54733,2.18000,-1.21669,-0.47821,0.00906,0.077308,0.022629,0.957496,0.276971
810.867000,-1.65220,1.54733,2.18000,-1.21669,-0.47821,0.00906,0.077308,0.022629,0.957496,0.276971
810.900000,-1.65220,1.54733,2.18000,-1.21669,-0.47821,0.00906,0.077308,0.022629,0.957496,0.276971
810.934000,-1.65220,1.54733,2.18000,-1.21669,-0.47821,0.00906,0.077308,0.022629,0.957496,0.276971
810.967000,-1.65220,1.54733,2.18000,-1.21669,-0.47821,0.00906,0.077308,0.022629,0.957496,0.276971
811.000000,-1.65220,1.54733,2.18000,-1.21669,-0.47821,0.00906,0.077308,0.022629,0.957496,0.276971
811.035000,-1.90639,1.44714,2.18000,-0.69678,-0.35963,0.01163,0.105280,0.055716,0.982426,0.143706
811.067000,-1.90639,1.44714,2.18000,-0.69678,-0.35963,0.01163,0.105280,0.055716,0.982426,0.143706
811.100000,-1.90639,1.44714,2.18000,-0.69678,-0.35963,0.01163,0.105280,0.055716,0.982426,0.143706
811.134000,-1.90639,1.44714,2.18000,-0.69678,-0.35963,0.01163,0.105280,0.055716,0.982426,0.143706
811.167000,-1.90639,1.44714,2.18000,-0.69678,-0.35963,0.01163,0.105280,0.055716,0.982426,0.143706
811.200000,-1.90639,1.44714,2.18000,-0.69678,-0.35963,0.01163,0.105280,0.055716,0.982426,0.143706
811.234000,-1.90639,1.44714,2.18000,-0.69678,-0.35963,0.01163,0.105280,0.055716,0.982426,0.143706
811.268000,-1.90639,1.44714,2.18000,-0.69678,-0.35963,0.01163,0.075018,0.036184,0.995514,0.044880
811.301000,-2.00625,1.38035,2.18000,-0.21264,-0.16541,0.00802,0.075018,0.036184,0.995514,0.044880
811.335000,-2.00625,1.38035,2.18000,-0.21264,-0.16541,0.00802,0.075018,0.036184,0.995514,0.044880
811.367000,-2.00625,1.38035,2.18000,-0.21264,-0.16541,0.00802,0.075018,0.036184,0.995514,0.044880
811.400000,-2.00625,1.38035,2.18000,-0.21264,-0.16541,0.00802,0.075018,0.036184,0.995514,0.044880
811.434000,-2.00625,1.38035,2.18000,-0.21264,-0.16541,0.00802,0.075018,0.036184,0.995514,0.044880
811.467000,-2.00625,1.38035,2.18000,-0.21264,-0.16541,0.00802,0.075018,0.036184,0.995514,0.044880
811.500000,-2.00625,1.38035,2.18000,-0.21264,-0.16541,0.00802,0.075018,0.036184,0.995514,0.044880
811.535000,-2.01533,1.35809,2.18000,0.05509,-0.04739,-0.00117,0.034539,0.018125,0.998772,0.030556
811.567000,-2.01533,1.35809,2.18000,0.05509,-0.04739,-0.00117,0.034539,0.018125,0.998772,0.030556
811.601000,-2.01533,1.35809,2.18000,0.05509,-0.04739,-0.00117,0.034539,0.018125,0.998772,0.030556
811.634000,-2.01533,1.35809,2.18000,0.05509,-0.04739,-0.00117,0.034539,0.018125,0.998772,0.030556
811.667000,-2.01533,1.35809,2.18000,0.05509,-0.04739,-0.00117,0.034539,0.018125,0.998772,0.030556
811.700000,-2.01533,1.35809,2.18000,0.05509,-0.04739,-0.00117,0.034539,0.018125,0.998772,0.030556
811.734000,-2.01533,1.35809,2.18000,0.05509,-0.04739,-0.00117,0.034539,0.018125,0.998772,0.030556
811.768000,-1.99717,1.34696,2.18000,0.15475,0.01353,-0.00888,0.007729,0.009132,0.999621,0.024777
811.800000,-1.99717,1.34696,2.18000,0.15475,0.01353,-0.00888,0.007729,0.009132,0.999621,0.024777
811.834000,-1.99717,1.34696,2.18000,0.15475,0.01353,-0.00888,0.007729,0.009132,0.999621,0.024777
811.867000,-1.99717,1.34696,2.18000,0.15475,0.01353,-0.00888,0.007729,0.009132,0.999621,0.024777
811.900000,-1.99717,1.34696,2.18000,0.15475,0.01353,-0.00888,0.007729,0.009132,0.999621,0.024777
811.934000,-1.99717,1.34696,2.18000,0.15475,0.01353,-0.00888,0.007729,0.009132,0.999621,0.024777
811.967000,-1.99717,1.34696,2.18000,0.15475,0.01353,-0.00888,0.007729,0.009132,0.999621,0.024777
812.000000,-1.99717,1.34696,2.18000,0.15475,0.01353,-0.00888,0.007729,0.009132,0.999621,0.024777
812.035000,-1.96086,1.34696,2.18000,0.15811,0.03218,-0.01079,-0.004697,-0.000546,0.999728,0.022857
812.068000,-1.96086,1.34696,2.18000,0.15811,0.03218,-0.01079,-0.004697,-0.000546,0.999728,0.022857
812.100000,-1.96086,1.34696,2.18000,0.15811,0.03218,-0.01079,-0.004697,-0.000546,0.999728,0.022857
812.134000,-1.96086,1.34696,2.18000,0.15811,0.03218,-0.01079,-0.004697,-0.000546,0.999728,0.022857
812.167000,-1.96086,1.34696,2.18000,0.15811,0.03218,-0.01079,-0.004697,-0.000546,0.999728,0.022857
812.200000,-1.96086,1.34696,2.18000,0.15811,0.03218,-0.01079,-0.004697,-0.000546,0.999728,0.022857
812.234000,-1.96086,1.34696,2.18000,0.15811,0.03218,-0.01079,-0.004697,-0.000546,0.999728,0.022857
812.268000,-1.96086,1.34696,2.18000,0.15811,0.03218,-0.01079,-0.010493,0.002077,0.999689,0.022541
812.300000,-1.92454,1.35809,2.18000,0.11716,0.03579,-0.00844,-0.010493,0.002077,0.999689,0.022541
812.334000,-1.92454,1.35809,2.18000,0.11716,0.03579,-0.00844,-0.010493,0.002077,0.999689,0.022541
812.367000,-1.92454,1.35809,2.18000,0.11716,0.03579,-0.00844,-0.010493,0.002077,0.999689,0.022541
812.400000,-1.92454,1.35809,2.18000,0.11716,0.03579,-0.00844,-0.010493,0.002077,0.999689,0.022541
812.434000,-1.92454,1.35809,2.18000,0.11716,0.03579,-0.00844,-0.010493,0.002077,0.999689,0.022541
812.467000,-1.92454,1.35809,2.18000,0.11716,0.03579,-0.00844,-0.010493,0.002077,0.999689,0.022541
812.500000,-1.92454,1.35809,2.18000,0.11716,0.03579,-0.00844,-0.010493,0.002077,0.999689,0.022541
812.535000,-1.90639,1.35809,2.18000,0.05899,0.02771,-0.00542,-0.012505,-0.005271,0.999647,0.022853
812.567000,-1.90639,1.35809,2.18000,0.05899,0.02771,-0.00542,-0.012505,-0.005271,0.999647,0.022853
812.600000,-1.90639,1.35809,2.18000,0.05899,0.02771,-0.00542,-0.012505,-0.005271,0.999647,0.022853
812.634000,-1.90639,1.35809,2.18000,0.05899,0.02771,-0.00542,-0.012505,-0.005271,0.999647,0.022853
812.667000,-1.90639,1.35809,2.18000,0.05899,0.02771,-0.00542,-0.012505,-0.005271,0.999647,0.022853
812.700000,-1.90639,1.35809,2.18000,0.05899,0.02771,-0.00542,-0.012505,-0.005271,0.999647,0.022853
812.734000,-1.90639,1.35809,2.18000,0.05899,0.02771,-0.00542,-0.012505,-0.005271,0.999647,0.022853
812.768000,-1.90639,1.36922,2.18000,0.00300,0.01588,-0.00184,-0.009578,0.000131,0.999673,0.023720
812.800000,-1.90639,1.36922,2.18000,0.00300,0.01588,-0.00184,-0.009578,0.000131,0.999673,0.023720
812.834000,-1.90639,1.36922,2.18000,0.00300,0.01588,-0.00184,-0.009578,0.000131,0.999673,0.023720
812.867000,-1.90639,1.36922,2.18000,0.00300,0.01588,-0.00184,-0.009578,0.000131,0.999673,0.023720
812.900000,-1.90639,1.36922,2.18000,0.00300,0.01588,-0.00184,-0.009578,0.000131,0.999673,0.023720
812.934000,-1.90639,1.36922,2.18000,0.00300,0.01588,-0.00184,-0.009578,0.000131,0.999673,0.023720
812.967000,-1.90639,1.36922,2.18000,0.00300,0.01588,-0.00184,-0.009578,0.000131,0.999673,0.023720
813.000000,-1.90639,1.36922,2.18000,0.00300,0.01588,-0.00184,-0.009578,0.000131,0.999673,0.023720
813.035000,-1.90639,1.36922,2.18000,-0.03617,0.00559,-0.00085,-0.006518,-0.004541,0.999668,0.024507
813.067000,-1.90639,1.36922,2.18000,-0.03617,0.00559,-0.00085,-0.006518,-0.004541,0.999668,0.024507
813.100000,-1.90639,1.36922,2.18000,-0.03617,0.00559,-0.00085,-0.006518,-0.004541,0.999668,0.024507
813.134000,-1.90639,1.36922,2.18000,-0.03617,0.00559,-0.00085,-0.006518,-0.004541,0.999668,0.024507
813.167000,-1.90639,1.36922,2.18000,-0.03617,0.00559,-0.00085,-0.006518,-0.004541,0.999668,0.024507
813.200000,-1.90639,1.36922,2.18000,-0.03617,0.00559,-0.00085,-0.006518,-0.004541,0.999668,0.024507
813.234000,-1.90639,1.36922,2.18000,-0.03617,0.00559,-0.00085,-0.006518,-0.004541,0.999668,0.024507
813.268000,-1.90639,1.36922,2.18000,-0.03617,0.00559,-0.00085,-0.004181,0.000842,0.999668,0.025392
813.300000,-1.90639,1.36922,2.18000,-0.06240,-0.00349,0.00024,-0.004181,0.000842,0.999668,0.025392
813.334000,-1.90639,1.36922,2.18000,-0.06240,-0.00349,0.00024,-0.004181,0.000842,0.999668,0.025392
813.367000,-1.90639,1.36922,2.18000,-0.06240,-0.00349,0.00024,-0.004181,0.000842,0.999668,0.025392
813.400000,-1.90639,1.36922,2.18000,-0.06240,-0.00349,0.00024,-0.004181,0.000842,0.999668,0.025392
813.434000,-1.90639,1.36922,2.18000,-0.06240,-0.00349,0.00024,-0.004181,0.000842,0.999668,0.025392
813.467000,-1.90639,1.36922,2.18000,-0.06240,-0.00349,0.00024,-0.004181,0.000842,0.999668,0.025392
813.500000,-1.90639,1.36922,2.18000,-0.06240,-0.00349,0.00024,-0.004181,0.000842,0.999668,0.025392
813.535000,-1.92454,1.36922,2.18000,-0.07873,-0.00495,0.00308,-0.002187,-0.002028,0.999656,0.026074
813.567000,-1.92454,1.36922,2.18000,-0.07873,-0.00495,0.00308,-0.002187,-0.002028,0.999656,0.026074
813.600000,-1.92454,1.36922,2.18000,-0.07873,-0.00495,0.00308,-0.002187,-0.002028,0.999656,0.026074
813.634000,-1.92454,1.36922,2.18000,-0.07873,-0.00495,0.00308,-0.002187,-0.002028,0.999656,0.026074
813.667000,-1.92454,1.36922,2.18000,-0.07873,-0.00495,0.00308,-0.002187,-0.002028,0.999656,0.026074
813.700000,-1.92454,1.36922,2.18000,-0.07873,-0.00495,0.00308,-0.002187,-0.002028,0.999656,0.026074
813.734000,-1.92454,1.36922,2.18000,-0.07873,-0.00495,0.00308,-0.002187,-0.002028,0.999656,0.026074
813.768000,-1.95178,1.36922,2.18000,-0.08142,-0.01020,0.00026,0.001428,0.000461,0.999636,0.026951
813.800000,-1.95178,1.36922,2.18000,-0.08142,-0.01020,0.00026,0.001428,0.000461,0.999636,0.026951
813.834000,-1.95178,1.36922,2.18000,-0.08142,-0.01020,0.00026,0.001428,0.000461,0.999636,0.026951
813.867000,-1.95178,1.36922,2.18000,-0.08142,-0.01020,0.00026,0.001428,0.000461,0.999636,0.026951
813.900000,-1.95178,1.36922,2.18000,-0.08142,-0.01020,0.00026,0.001428,0.000461,0.999636,0.026951
813.934000,-1.95178,1.36922,2.18000,-0.08142,-0.01020,0.00026,0.001428,0.000461,0.999636,0.026951
813.967000,-1.95178,1.36922,2.18000,-0.08142,-0.01020,0.00026,0.001428,0.000461,0.999636,0.026951
814.000000,-1.95178,1.36922,2.18000,-0.08142,-0.01020,0.00026,0.001428,0.000461,0.999636,0.026951
814.035000,-1.96086,1.36922,2.18000,-0.06839,-0.00784,0.00196,0.003054,0.000327,0.999620,0.027402
814.067000,-1.96086,1.36922,2.18000,-0.06839,-0.00784,0.00196,0.003054,0.000327,0.999620,0.027402
814.100000,-1.96086,1.36922,2.18000,-0.06839,-0.00784,0.00196,0.003054,0.000327,0.999620,0.027402
814.134000,-1.96086,1.36922,2.18000,-0.06839,-0.00784,0.00196,0.003054,0.000327,0.999620,0.027402
814.167000,-1.96086,1.36922,2.18000,-0.06839,-0.00784,0.00196,0.003054,0.000327,0.999620,0.027402
814.200000,-1.96086,1.36922,2.18000,-0.06839,-0.00784,0.00196,0.003054,0.000327,0.999620,0.027402
814.234000,-1.96086,1.36922,2.18000,-0.06839,-0.00784,0.00196,0.003054,0.000327,0.999620,0.027402
814.268000,-1.98809,1.36922,2.18000,-0.05287,-0.01136,0.00064,0.003437,-0.000643,0.999592,0.028348
814.300000,-1.98809,1.36922,2.18000,-0.05287,-0.01136,0.00064,0.003437,-0.000643,0.999592,0.028348
814.334000,-1.98809,1.36922,2.18000,-0.05287,-0.01136,0.00064,0.003437,-0.000643,0.999592,0.028348
814.367000,-1.98809,1.36922,2.18000,-0.05287,-0.01136,0.00064,0.003437,-0.000643,0.999592,0.028348
814.401000,-1.98809,1.36922,2.18000,-0.05287,-0.01136,0.00064,0.003437,-0.000643,0.999592,0.028348
814.434000,-1.98809,1.36922,2.18000,-0.05287,-0.01136,0.00064,0.003437,-0.000643,0.999592,0.028348
814.467000,-1.98809,1.36922,2.18000,-0.05287,-0.01136,0.00064,0.003437,-0.000643,0.999592,0.028348
814.500000,-1.98809,1.36922,2.18000,-0.05287,-0.01136,0.00064,0.003437,-0.000643,0.999592,0.028348
814.535000,-1.99717,1.36922,2.18000,-0.03308,-0.00801,0.00144,0.004460,0.001986,0.999571,0.028867
814.567000,-1.99717,1.36922,2.18000,-0.03308,-0.00801,0.00144,0.004460,0.001986,0.999571,0.028867
814.600000,-1.99717,1.36922,2.18000,-0.03308,-0.00801,0.00144,0.004460,0.001986,0.999571,0.028867
814.634000,-1.99717,1.36922,2.18000,-0.03308,-0.00801,0.00144,0.004460,0.001986,0.999571,0.028867
814.667000,-1.99717,1.36922,2.18000,-0.03308,-0.00801,0.00144,0.004460,0.001986,0.999571,0.028867
814.700000,-1.99717,1.36922,2.18000,-0.03308,-0.00801,0.00144,0.004460,0.001986,0.999571,0.028867
814.734000,-1.99717,1.36922,2.18000,-0.03308,-0.00801,0.00144,0.004460,0.001986,0.999571,0.028867
814.768000,-1.99717,1.36922,2.18000,-0.03308,-0.00801,0.00144,0.003644,-0.001917,0.999548,0.029791
814.800000,-1.99717,1.36922,2.18000,-0.01225,-0.01038,0.00067,0.003644,-0.001917,0.999548,0.029791
