combo,id,rep,expect_dodge,dodged,latency_ms,min_dist_m,spec_miss_m,aim_err_m,off_target,steady,success,error,note,skipped,window_s,needed_window_s,spawn_dead_s,miss_along_m,miss_cross_m,miss_vert_m,lead_along_m,lead_cross_m,lead_vert_m,ball_speed_mps,t_flight_assumed_s,flight_to_ca_s,tca_s,trigger_miss_m,first_det_range_m,track_updates,track_age_s,n_hypotheses
baseline,W01,0,True,True,18.0,0.325,0.0,0.325,False,True,True,False,clean dodge,False,2.183,1.05,0.218,-0.058,-0.19,-0.257,0.538,0.142,-0.023,8.044,0.75,0.806,0.08,0.142,3.394,3,0.162,1
baseline,W01,1,True,True,18.0,0.372,0.0,0.372,False,True,True,False,clean dodge,False,2.135,1.05,0.217,-0.104,-0.186,-0.305,0.637,0.133,-0.041,8.0,0.75,0.815,0.1,0.685,3.242,3,0.149,1
baseline,W01,2,True,True,18.0,0.335,0.0,0.335,False,True,True,False,clean dodge,False,2.151,1.05,0.219,-0.175,-0.141,-0.248,0.605,0.115,-0.043,7.957,0.75,0.803,0.08,0.728,3.267,3,0.163,1
baseline,W01,3,True,True,18.0,0.55,0.0,0.55,False,True,True,False,clean dodge,False,2.062,1.05,0.22,-0.192,-0.186,-0.481,1.084,0.094,-0.013,7.823,0.75,0.863,0.11,0.574,3.253,3,0.164,1
baseline,W01,4,True,True,19.0,0.383,0.0,0.383,False,True,True,False,clean dodge,False,2.172,1.05,0.212,-0.045,-0.183,-0.333,0.634,0.131,-0.038,8.133,0.75,0.819,0.1,0.411,3.384,3,0.168,1
baseline,W01,5,True,True,18.0,0.605,0.0,0.605,False,True,True,False,clean dodge,False,2.103,1.05,0.219,-0.277,-0.184,-0.505,1.216,0.084,-0.008,7.914,0.75,0.864,0.08,0.518,3.314,3,0.166,1
baseline,W01,6,True,True,17.0,0.351,0.0,0.351,False,True,True,False,clean dodge,False,2.13,1.05,0.22,-0.039,-0.153,-0.313,0.588,0.132,-0.036,7.957,0.75,0.815,0.1,0.259,3.374,3,0.168,1
baseline,W01,7,True,True,17.0,0.314,0.0,0.314,False,True,True,False,clean dodge,False,2.151,1.05,0.247,-0.097,-0.157,-0.253,0.528,0.133,-0.041,8.0,0.75,0.803,0.05,0.359,3.233,3,0.17,1
